==============================================================================
==============================================================================
Wed. Feb. 10 2016                  LANDSAT 5                       Time: 04:36
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 9991602090003_12564                          Path / Row - 34 / 32
Reference Image: L51AAA1186203060500_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 83.2%
Rank   2 -- 16.8%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0340321850   40.69769   -105.41214    -0.26     -0.17     0.31     1 
0340321851   40.69781   -105.37522    -0.29     -0.15     0.33     1 
0340321852   40.69793   -105.33829    -0.16     -0.11     0.19     1 
0340321853   40.69803   -105.30136    -0.06     -0.06     0.09     1 
0340321854   40.69812   -105.26443     0.09     -0.03     0.09     1 
0340321855   40.69820   -105.22750     0.07      0.03     0.07     1 
0340321856   40.69826   -105.19057     0.38     -0.08     0.39     1 
0340321857   40.69832   -105.15364    -0.00      0.11     0.11     1 
0340321860   40.69841   -105.04285     0.38      0.26     0.46     1 
0340321893   40.66257   -106.59303    -0.20     -0.28     0.34     1 
0340321895   40.66356   -106.51924    -0.17      0.24     0.30     1 
0340321898   40.66497   -106.40854    -0.14     -0.19     0.24     1 
0340321899   40.66541   -106.37164    -0.19     -0.20     0.28     1 
0340321900   40.66584   -106.33474     0.09     -0.42     0.43     1 
0340321901   40.66626   -106.29783     0.17     -0.24     0.29     1 
0340321913   40.67039   -105.85495     0.38      0.50     0.63     2 
0340321917   40.67139   -105.70730    -0.30      0.49     0.58     2 
0340321918   40.67161   -105.67039    -0.13      0.15     0.20     1 
0340321919   40.67182   -105.63348    -0.17      0.24     0.29     1 
0340321920   40.67202   -105.59656    -0.21      0.23     0.31     1 
0340321921   40.67220   -105.55965     0.01      0.10     0.10     1 
0340321922   40.67238   -105.52274    -0.14      0.04     0.15     1 
0340321923   40.67254   -105.48582    -0.24     -0.10     0.26     1 
0340321924   40.67269   -105.44891    -0.33     -0.11     0.34     1 
0340321925   40.67282   -105.41199    -0.26     -0.00     0.26     1 
0340321926   40.67295   -105.37508    -0.12      0.01     0.12     1 
0340321927   40.67306   -105.33816    -0.06      0.07     0.09     1 
0340321928   40.67317   -105.30125    -0.06     -0.08     0.10     1 
0340321929   40.67326   -105.26433     0.18     -0.12     0.22     1 
0340321932   40.67346   -105.15358     0.19      0.07     0.20     1 
0340321933   40.67350   -105.11666    -0.10     -0.19     0.22     1 
0340321934   40.67353   -105.07975     0.25     -0.03     0.25     1 
0340321935   40.67355   -105.04283    -0.15      0.01     0.16     1 
0340321962   40.63445   -106.81372     0.15      0.51     0.53     2 
0340321975   40.64099   -106.33424    -0.02     -0.20     0.21     1 
0340321988   40.64553   -105.85463     0.20      0.56     0.60     2 
0340321990   40.64605   -105.78084     0.08      0.45     0.45     1 
0340321995   40.64715   -105.59634    -0.19      0.25     0.31     1 
0340321996   40.64734   -105.55944     0.04     -0.03     0.05     1 
0340321997   40.64751   -105.52254    -0.06     -0.07     0.09     1 
0340321998   40.64767   -105.48564    -0.37     -0.09     0.38     1 
0340321999   40.64782   -105.44874    -0.14     -0.26     0.29     1 
0340322000   40.64796   -105.41184     0.04     -0.19     0.19     1 
0340322001   40.64809   -105.37494     0.06     -0.10     0.12     1 
0340322002   40.64820   -105.33804     0.14     -0.01     0.14     1 
0340322003   40.64830   -105.30113     0.43     -0.29     0.51     2 
0340322004   40.64839   -105.26423     0.29     -0.12     0.31     1 
0340322005   40.64847   -105.22733     0.16      0.08     0.18     1 
0340322007   40.64859   -105.15353    -0.10      0.31     0.33     1 
0340322008   40.64863   -105.11662    -0.56     -0.39     0.68     2 
0340322009   40.64867   -105.07972    -0.09     -0.23     0.24     1 
0340322012   40.64869   -104.96901     0.40      0.14     0.42     1 
0340322013   40.64867   -104.93211     0.26      0.10     0.28     1 
0340322036   40.60901   -106.84991     0.32      0.43     0.53     2 
0340322037   40.60960   -106.81305     0.09      0.34     0.35     1 
0340322063   40.62067   -105.85432    -0.30      0.53     0.61     2 
0340322064   40.62094   -105.81743     0.07      0.47     0.47     1 
0340322065   40.62119   -105.78055    -0.26      0.39     0.47     1 
0340322070   40.62229   -105.59612    -0.14      0.23     0.27     1 
0340322071   40.62248   -105.55924     0.10      0.08     0.13     1 
0340322072   40.62265   -105.52235     0.08      0.00     0.08     1 
0340322073   40.62281   -105.48546    -0.43      0.07     0.44     1 
0340322074   40.62296   -105.44857    -0.05     -0.33     0.33     1 
0340322075   40.62310   -105.41169     0.13     -0.21     0.25     1 
0340322076   40.62322   -105.37480     0.25     -0.13     0.28     1 
0340322077   40.62334   -105.33791     0.19     -0.17     0.25     1 
0340322078   40.62344   -105.30102     0.51     -0.35     0.62     2 
0340322079   40.62353   -105.26413     0.37     -0.26     0.45     1 
0340322080   40.62361   -105.22724     0.21     -0.03     0.21     1 
0340322083   40.62377   -105.11658     0.23      0.06     0.24     1 
0340322085   40.62382   -105.04280     0.38      0.55     0.67     2 
0340322087   40.62383   -104.96902     0.54      0.27     0.60     2 
0340322089   40.62378   -104.89525     0.12     -0.01     0.12     1 
0340322090   40.62374   -104.85836     0.01     -0.37     0.37     1 
0340322111   40.58416   -106.84922     0.22      0.24     0.33     1 
0340322112   40.58474   -106.81237     0.13      0.14     0.19     1 
0340322136   40.59524   -105.92774     0.47     -0.20     0.51     2 
0340322139   40.59607   -105.81713     0.30      0.34     0.45     1 
0340322145   40.59743   -105.59590    -0.09      0.25     0.26     1 
0340322146   40.59761   -105.55903     0.04      0.05     0.06     1 
0340322147   40.59779   -105.52215     0.02     -0.02     0.03     1 
0340322148   40.59795   -105.48528     0.07     -0.15     0.16     1 
0340322149   40.59810   -105.44841     0.11     -0.16     0.20     1 
0340322150   40.59823   -105.41153     0.19      0.09     0.21     1 
0340322151   40.59836   -105.37466     0.31      0.04     0.31     1 
0340322152   40.59847   -105.33778     0.16     -0.02     0.16     1 
0340322153   40.59857   -105.30091     0.22      0.01     0.22     1 
0340322154   40.59866   -105.26404     0.37     -0.09     0.38     1 
0340322155   40.59874   -105.22716     0.11      0.03     0.12     1 
0340322164   40.59892   -104.89528     0.13      0.44     0.46     1 
0340322165   40.59888   -104.85841     0.07      0.13     0.15     1 
0340322187   40.55989   -106.81170     0.04      0.13     0.14     1 
0340322188   40.56047   -106.77487     0.03     -0.03     0.04     1 
0340322189   40.56103   -106.73803     0.21     -0.14     0.26     1 
0340322191   40.56211   -106.66435    -0.37     -0.28     0.47     1 
0340322206   40.56875   -106.11166     0.15      0.45     0.48     1 
0340322207   40.56910   -106.07481     0.35      0.42     0.55     2 
0340322208   40.56944   -106.03796     0.47      0.48     0.67     2 
0340322209   40.56976   -106.00110     0.28      0.60     0.66     2 
0340322210   40.57008   -105.96425     0.27      0.53     0.60     2 
0340322213   40.57095   -105.85368    -0.12      0.39     0.41     1 
0340322214   40.57121   -105.81683     0.02      0.24     0.24     1 
0340322221   40.57275   -105.55882     0.08      0.12     0.14     1 
0340322222   40.57292   -105.52196     0.19     -0.10     0.22     1 
0340322223   40.57308   -105.48510     0.17     -0.14     0.22     1 
0340322224   40.57323   -105.44824     0.14     -0.05     0.15     1 
0340322225   40.57337   -105.41138     0.18      0.12     0.21     1 
0340322226   40.57349   -105.37452     0.22      0.07     0.23     1 
0340322227   40.57361   -105.33766     0.23     -0.03     0.23     1 
0340322228   40.57371   -105.30080     0.29      0.10     0.31     1 
0340322229   40.57380   -105.26394     0.45      0.01     0.45     1 
0340322230   40.57388   -105.22708     0.31      0.14     0.34     1 
0340322262   40.53504   -106.81103    -0.05      0.06     0.08     1 
0340322263   40.53561   -106.77421     0.00     -0.26     0.26     1 
0340322264   40.53617   -106.73739    -0.08      0.07     0.10     1 
0340322266   40.53726   -106.66374    -0.17     -0.53     0.55     2 
0340322267   40.53778   -106.62691    -0.07     -0.59     0.59     2 
0340322276   40.54197   -106.29543     0.15     -0.22     0.27     1 
0340322281   40.54389   -106.11125     0.21      0.28     0.35     1 
0340322288   40.54608   -105.85337    -0.28      0.37     0.47     1 
0340322295   40.54770   -105.59546    -0.34      0.38     0.52     2 
0340322296   40.54789   -105.55861     0.04      0.29     0.29     1 
0340322297   40.54806   -105.52177    -0.39      0.39     0.55     2 
0340322298   40.54822   -105.48492     0.11     -0.05     0.12     1 
0340322299   40.54837   -105.44808     0.04      0.02     0.05     1 
0340322300   40.54850   -105.41123     0.19      0.09     0.21     1 
0340322301   40.54863   -105.37438     0.14      0.05     0.15     1 
0340322302   40.54874   -105.33754     0.21     -0.07     0.22     1 
0340322303   40.54885   -105.30069     0.35      0.11     0.37     1 
0340322304   40.54894   -105.26384     0.55      0.02     0.55     2 
0340322305   40.54901   -105.22699     0.55      0.17     0.57     2 
0340322306   40.54908   -105.19015     0.35      0.04     0.35     1 
0340322337   40.51019   -106.81037    -0.12      0.08     0.15     1 
0340322338   40.51076   -106.77356    -0.13     -0.21     0.25     1 
0340322339   40.51132   -106.73675     0.03      0.08     0.09     1 
0340322340   40.51187   -106.69993    -0.09     -0.55     0.56     2 
0340322342   40.51293   -106.62631    -0.25     -0.63     0.68     2 
0340322359   40.52004   -106.00036     0.44      0.50     0.67     2 
0340322363   40.52122   -105.85305     0.02      0.48     0.48     1 
0340322364   40.52149   -105.81622     0.01      0.34     0.34     1 
0340322365   40.52174   -105.77939    -0.24      0.21     0.32     1 
0340322366   40.52199   -105.74256     0.01      0.17     0.17     1 
0340322374   40.52350   -105.44791     0.03      0.06     0.06     1 
0340322375   40.52364   -105.41108     0.18     -0.02     0.19     1 
0340322376   40.52377   -105.37424     0.12      0.03     0.12     1 
0340322377   40.52388   -105.33741     0.16      0.09     0.19     1 
0340322378   40.52398   -105.30058     0.21      0.30     0.37     1 
0340322379   40.52407   -105.26374     0.28      0.30     0.41     1 
0340322380   40.52415   -105.22691     0.40      0.22     0.46     1 
0340322381   40.52421   -105.19007     0.39      0.14     0.41     1 
0340322385   40.52436   -105.04274     0.26      0.27     0.38     1 
0340322391   40.52423   -104.82173    -0.29      0.27     0.40     1 
0340322413   40.48591   -106.77290    -0.32      0.13     0.34     1 
0340322414   40.48647   -106.73610     0.01      0.06     0.07     1 
0340322417   40.48807   -106.62571    -0.27     -0.57     0.63     2 
0340322419   40.48908   -106.55211    -0.46     -0.35     0.58     2 
0340322431   40.49417   -106.11043     0.42      0.49     0.64     2 
0340322434   40.49518   -105.99999     0.24      0.45     0.51     2 
0340322438   40.49636   -105.85274    -0.14      0.54     0.56     2 
0340322440   40.49688   -105.77911    -0.49      0.25     0.55     2 
0340322441   40.49712   -105.74229    -0.37      0.44     0.57     2 
0340322442   40.49735   -105.70547    -0.46      0.08     0.47     1 
0340322443   40.49757   -105.66866     0.31     -0.24     0.39     1 
0340322450   40.49878   -105.41093     0.03     -0.20     0.20     1 
0340322451   40.49890   -105.37411     0.15     -0.11     0.18     1 
0340322452   40.49901   -105.33729     0.33      0.05     0.33     1 
0340322454   40.49921   -105.26365     0.34      0.34     0.48     1 
0340322456   40.49935   -105.19000     0.63      0.04     0.63     2 
0340322464   40.49946   -104.89544     0.66      0.11     0.67     2 
0340322488   40.46105   -106.77225     0.07     -0.21     0.22     1 
0340322492   40.46322   -106.62511    -0.12     -0.56     0.57     2 
0340322495   40.46472   -106.51475    -0.14     -0.23     0.27     1 
0340322502   40.46780   -106.25720     0.13     -0.11     0.17     1 
0340322506   40.46931   -106.11002     0.53      0.38     0.66     2 
0340322515   40.47202   -105.77882    -0.33      0.15     0.36     1 
0340322516   40.47226   -105.74201     0.04      0.08     0.09     1 
0340322518   40.47271   -105.66841     0.36      0.27     0.45     1 
0340322523   40.47363   -105.48439     0.23     -0.37     0.44     1 
0340322525   40.47391   -105.41077     0.07     -0.25     0.26     1 
0340322526   40.47404   -105.37397     0.07     -0.31     0.32     1 
0340322527   40.47415   -105.33716     0.18     -0.01     0.18     1 
0340322528   40.47425   -105.30035     0.03      0.08     0.09     1 
0340322529   40.47434   -105.26355     0.26     -0.01     0.26     1 
0340322539   40.47460   -104.89548    -0.03      0.03     0.04     1 
0340322560   40.43446   -106.88190     0.06      0.32     0.33     1 
0340322562   40.43563   -106.80836     0.09      0.01     0.09     1 
0340322563   40.43620   -106.77160    -0.11     -0.22     0.25     1 
0340322575   40.44212   -106.33030     0.16     -0.16     0.23     1 
0340322576   40.44254   -106.29352     0.49     -0.36     0.61     2 
0340322577   40.44295   -106.25674     0.44     -0.04     0.44     1 
0340322581   40.44445   -106.10961     0.65      0.18     0.68     2 
0340322582   40.44480   -106.07283     0.47      0.43     0.64     2 
0340322589   40.44690   -105.81532    -0.46      0.24     0.52     2 
0340322591   40.44740   -105.74174    -0.45      0.34     0.56     2 
0340322597   40.44860   -105.52100    -0.11      0.04     0.11     1 
0340322598   40.44876   -105.48421     0.01      0.13     0.13     1 
0340322599   40.44891   -105.44742     0.07      0.07     0.10     1 
0340322600   40.44905   -105.41062     0.17     -0.02     0.18     1 
0340322601   40.44917   -105.37383     0.11      0.07     0.13     1 
0340322602   40.44929   -105.33704     0.30      0.15     0.33     1 
0340322603   40.44939   -105.30025     0.29      0.09     0.31     1 
0340322604   40.44948   -105.26345     0.15      0.03     0.15     1 
0340322609   40.44975   -105.07948     0.18      0.48     0.52     2 
0340322610   40.44977   -105.04269    -0.39     -0.10     0.41     1 
0340322637   40.41078   -106.80770     0.24      0.09     0.26     1 
0340322638   40.41135   -106.77094    -0.04     -0.29     0.29     1 
0340322639   40.41190   -106.73419     0.09     -0.65     0.66     2 
0340322642   40.41351   -106.62391    -0.16     -0.36     0.39     1 
0340322646   40.41548   -106.47687     0.10     -0.37     0.38     1 
0340322651   40.41768   -106.29305     0.03      0.30     0.30     1 
0340322655   40.41923   -106.14597     0.36      0.21     0.41     1 
0340322656   40.41959   -106.10920     0.51      0.18     0.54     2 
0340322657   40.41994   -106.07243     0.48      0.41     0.63     2 
0340322672   40.42374   -105.52081    -0.02     -0.00     0.02     1 
0340322673   40.42390   -105.48403     0.02     -0.12     0.12     1 
0340322674   40.42405   -105.44725     0.19     -0.22     0.29     1 
0340322675   40.42418   -105.41047    -0.02     -0.08     0.08     1 
0340322676   40.42431   -105.37369     0.03      0.05     0.06     1 
0340322677   40.42442   -105.33691     0.18      0.11     0.21     1 
0340322678   40.42452   -105.30013     0.17      0.31     0.35     1 
0340322679   40.42461   -105.26335     0.15      0.25     0.29     1 
0340322680   40.42469   -105.22657     0.13      0.11     0.17     1 
0340322684   40.42488   -105.07945     0.26     -0.07     0.27     1 
0340322685   40.42490   -105.04268     0.03     -0.07     0.07     1 
0340322712   40.38593   -106.80703     0.10      0.24     0.26     1 
0340322713   40.38649   -106.77029    -0.07     -0.22     0.23     1 
0340322714   40.38705   -106.73355     0.06     -0.54     0.54     2 
0340322715   40.38760   -106.69681     0.11     -0.37     0.39     1 
0340322716   40.38813   -106.66006     0.17     -0.36     0.40     1 
0340322717   40.38865   -106.62332    -0.09     -0.42     0.43     1 
0340322720   40.39015   -106.51308    -0.02     -0.57     0.57     2 
0340322721   40.39062   -106.47633    -0.00     -0.45     0.45     1 
0340322722   40.39108   -106.43958     0.17     -0.34     0.38     1 
0340322727   40.39323   -106.25581     0.32     -0.13     0.34     1 
0340322728   40.39362   -106.21906     0.44      0.12     0.46     1 
0340322730   40.39437   -106.14555     0.47      0.36     0.59     2 
0340322731   40.39473   -106.10879     0.12      0.36     0.38     1 
0340322738   40.39691   -105.85148     0.45     -0.04     0.45     1 
0340322743   40.39812   -105.66767    -0.51      0.22     0.56     2 
0340322744   40.39832   -105.63091    -0.13     -0.16     0.21     1 
0340322745   40.39852   -105.59414     0.09     -0.31     0.32     1 
0340322746   40.39870   -105.55738    -0.15     -0.15     0.21     1 
0340322747   40.39887   -105.52062    -0.12     -0.08     0.15     1 
0340322748   40.39903   -105.48385    -0.13     -0.09     0.16     1 
0340322749   40.39918   -105.44709    -0.12     -0.05     0.13     1 
0340322750   40.39932   -105.41032    -0.09     -0.12     0.15     1 
0340322751   40.39944   -105.37355     0.03     -0.07     0.08     1 
0340322752   40.39956   -105.33679     0.43     -0.25     0.49     1 
0340322753   40.39966   -105.30002     0.39     -0.07     0.39     1 
0340322754   40.39975   -105.26326     0.23     -0.01     0.23     1 
0340322755   40.39982   -105.22649     0.41     -0.16     0.45     1 
0340322759   40.40002   -105.07943     0.05      0.10     0.11     1 
0340322787   40.36107   -106.80637     0.00     -0.14     0.14     1 
0340322788   40.36164   -106.76964    -0.08     -0.20     0.21     1 
0340322789   40.36220   -106.73291    -0.01     -0.49     0.49     1 
0340322792   40.36380   -106.62272    -0.15     -0.52     0.54     2 
0340322794   40.36480   -106.54925    -0.06     -0.53     0.54     2 
0340322796   40.36576   -106.47578    -0.04     -0.44     0.44     1 
0340322797   40.36623   -106.43905     0.15     -0.50     0.53     2 
0340322803   40.36876   -106.21861     0.42      0.08     0.43     1 
0340322813   40.37205   -105.85117    -0.30      0.19     0.35     1 
0340322819   40.37346   -105.63067     0.12     -0.00     0.12     1 
0340322820   40.37366   -105.59392     0.17     -0.35     0.39     1 
0340322821   40.37384   -105.55718    -0.05     -0.26     0.27     1 
0340322822   40.37401   -105.52042    -0.14     -0.25     0.29     1 
0340322823   40.37417   -105.48367    -0.23     -0.10     0.25     1 
0340322824   40.37432   -105.44692     0.04     -0.11     0.11     1 
0340322825   40.37445   -105.41017     0.14     -0.11     0.18     1 
0340322826   40.37458   -105.37342     0.26     -0.13     0.29     1 
0340322827   40.37469   -105.33666     0.20     -0.13     0.24     1 
0340322828   40.37479   -105.29991     0.11      0.07     0.13     1 
0340322829   40.37488   -105.26316     0.17      0.10     0.19     1 
0340322830   40.37496   -105.22641     0.27     -0.11     0.29     1 
0340322831   40.37503   -105.18966     0.48     -0.19     0.51     2 
0340322832   40.37508   -105.15290    -0.23      0.23     0.33     1 
0340322862   40.33622   -106.80571     0.32     -0.04     0.32     1 
0340322863   40.33679   -106.76899    -0.05     -0.28     0.28     1 
0340322866   40.33842   -106.65884     0.10     -0.51     0.52     2 
0340322867   40.33894   -106.62212    -0.11     -0.41     0.42     1 
0340322868   40.33945   -106.58540    -0.24     -0.57     0.62     2 
0340322871   40.34091   -106.47524     0.01     -0.39     0.39     1 
0340322872   40.34137   -106.43852    -0.03     -0.37     0.37     1 
0340322888   40.34719   -105.85085    -0.11      0.01     0.11     1 
0340322894   40.34860   -105.63044     0.32     -0.01     0.32     1 
0340322895   40.34879   -105.59371     0.16     -0.38     0.41     1 
0340322896   40.34897   -105.55697    -0.11     -0.29     0.32     1 
0340322897   40.34915   -105.52023    -0.16     -0.31     0.35     1 
0340322898   40.34931   -105.48350     0.03     -0.35     0.35     1 
0340322901   40.34971   -105.37328     0.22     -0.04     0.23     1 
0340322902   40.34983   -105.33654     0.11      0.10     0.15     1 
0340322903   40.34993   -105.29980     0.27      0.12     0.29     1 
0340322904   40.35002   -105.26306     0.29      0.17     0.34     1 
0340322907   40.35021   -105.15285     0.19     -0.08     0.21     1 
0340322937   40.31137   -106.80504    -0.07     -0.16     0.17     1 
0340322938   40.31193   -106.76834    -0.14     -0.39     0.42     1 
0340322941   40.31356   -106.65823    -0.14     -0.49     0.51     2 
0340322946   40.31605   -106.47470     0.02     -0.30     0.30     1 
0340322947   40.31651   -106.43799    -0.13     -0.40     0.42     1 
0340322963   40.32232   -105.85054    -0.21      0.03     0.22     1 
0340322964   40.32259   -105.81382    -0.57      0.19     0.60     2 
0340322969   40.32373   -105.63021     0.01     -0.12     0.12     1 
0340322970   40.32393   -105.59349    -0.19     -0.15     0.24     1 
0340322971   40.32411   -105.55676    -0.28     -0.13     0.30     1 
0340322972   40.32428   -105.52004     0.11     -0.02     0.11     1 
0340322973   40.32444   -105.48332     0.16     -0.32     0.35     1 
0340322974   40.32459   -105.44659     0.36     -0.40     0.54     2 
0340322976   40.32485   -105.37314     0.09      0.13     0.16     1 
0340322977   40.32496   -105.33642     0.15      0.14     0.20     1 
0340322978   40.32506   -105.29969     0.22      0.08     0.23     1 
0340322979   40.32515   -105.26297     0.31     -0.04     0.31     1 
0340322982   40.32535   -105.15279     0.03      0.14     0.14     1 
0340322983   40.32539   -105.11606     0.16      0.10     0.19     1 
0340322984   40.32542   -105.07934     0.14      0.31     0.34     1 
0340322985   40.32544   -105.04261    -0.07      0.18     0.19     1 
0340323012   40.28651   -106.80438    -0.08     -0.18     0.20     1 
0340323013   40.28708   -106.76769    -0.00     -0.56     0.56     2 
0340323016   40.28871   -106.65763     0.04     -0.40     0.40     1 
0340323017   40.28923   -106.62094    -0.14     -0.66     0.67     2 
0340323023   40.29210   -106.40077    -0.03     -0.18     0.18     1 
0340323032   40.29563   -106.07046     0.50      0.41     0.65     2 
0340323038   40.29746   -105.85023    -0.20      0.15     0.25     1 
0340323044   40.29887   -105.62998    -0.35      0.16     0.39     1 
0340323045   40.29906   -105.59327    -0.45      0.15     0.47     1 
0340323046   40.29925   -105.55656    -0.12     -0.07     0.14     1 
0340323047   40.29942   -105.51985    -0.13      0.05     0.14     1 
0340323048   40.29958   -105.48314     0.13     -0.37     0.39     1 
0340323049   40.29972   -105.44643     0.26     -0.27     0.37     1 
0340323050   40.29986   -105.40972     0.29     -0.21     0.35     1 
0340323051   40.29998   -105.37301     0.07      0.10     0.12     1 
0340323052   40.30009   -105.33630     0.11      0.17     0.20     1 
0340323053   40.30020   -105.29958     0.18     -0.00     0.18     1 
0340323056   40.30043   -105.18945     0.02      0.26     0.26     1 
0340323087   40.26166   -106.80372    -0.13     -0.34     0.36     1 
0340323088   40.26223   -106.76705    -0.20     -0.39     0.44     1 
0340323091   40.26385   -106.65702     0.18     -0.34     0.38     1 
0340323092   40.26437   -106.62034    -0.03     -0.60     0.60     2 
0340323093   40.26488   -106.58366    -0.05     -0.56     0.56     2 
0340323103   40.26932   -106.21683     0.54      0.04     0.54     2 
0340323106   40.27043   -106.10676     0.40      0.32     0.51     2 
0340323112   40.27232   -105.88661    -0.14     -0.04     0.15     1 
0340323113   40.27260   -105.84992    -0.32      0.11     0.34     1 
0340323114   40.27286   -105.81323     0.02      0.27     0.27     1 
0340323115   40.27311   -105.77653    -0.39      0.33     0.51     2 
0340323117   40.27358   -105.70314     0.02      0.08     0.08     1 
0340323119   40.27401   -105.62975     0.14      0.48     0.50     1 
0340323120   40.27420   -105.59305    -0.34      0.38     0.51     2 
0340323121   40.27438   -105.55636    -0.02     -0.07     0.07     1 
0340323123   40.27471   -105.48296     0.28     -0.11     0.30     1 
0340323124   40.27486   -105.44627     0.26     -0.23     0.34     1 
0340323125   40.27499   -105.40957     0.08      0.00     0.08     1 
0340323126   40.27512   -105.37287     0.28      0.03     0.28     1 
0340323127   40.27523   -105.33617     0.25      0.12     0.28     1 
0340323128   40.27533   -105.29947     0.10     -0.05     0.12     1 
0340323129   40.27542   -105.26278     0.37     -0.18     0.41     1 
0340323130   40.27550   -105.22608     0.20     -0.06     0.20     1 
0340323161   40.23623   -106.83972     0.21     -0.46     0.51     2 
0340323162   40.23680   -106.80306     0.07     -0.41     0.41     1 
0340323163   40.23737   -106.76640    -0.15     -0.48     0.50     2 
0340323167   40.23952   -106.61975    -0.12     -0.61     0.62     2 
0340323175   40.24325   -106.32640     0.50      0.01     0.50     1 
0340323176   40.24367   -106.28973     0.33      0.03     0.33     1 
0340323178   40.24446   -106.21638     0.46      0.15     0.48     1 
0340323180   40.24521   -106.14303     0.48      0.31     0.57     2 
0340323181   40.24556   -106.10636     0.46      0.36     0.58     2 
0340323182   40.24591   -106.06968     0.43      0.13     0.45     1 
0340323187   40.24746   -105.88629    -0.06     -0.01     0.06     1 
0340323188   40.24773   -105.84961    -0.22      0.04     0.23     1 
0340323189   40.24800   -105.81293    -0.33      0.20     0.39     1 
0340323191   40.24849   -105.73957     0.35     -0.25     0.43     1 
0340323192   40.24872   -105.70288     0.08      0.27     0.28     1 
0340323196   40.24952   -105.55615    -0.12     -0.00     0.12     1 
0340323198   40.24985   -105.48279     0.29      0.25     0.38     1 
0340323199   40.24999   -105.44610     0.24      0.10     0.26     1 
0340323200   40.25013   -105.40942     0.07      0.14     0.16     1 
0340323201   40.25025   -105.37273    -0.02      0.31     0.31     1 
0340323202   40.25037   -105.33605     0.26     -0.01     0.26     1 
0340323203   40.25046   -105.29936     0.17      0.04     0.17     1 
0340323204   40.25055   -105.26268     0.12     -0.10     0.16     1 
0340323208   40.25079   -105.11594     0.15     -0.11     0.18     1 
0340323236   40.21137   -106.83905     0.09     -0.45     0.46     1 
0340323237   40.21195   -106.80240    -0.05     -0.49     0.50     1 
0340323242   40.21466   -106.61916    -0.07     -0.53     0.53     2 
0340323243   40.21517   -106.58250    -0.03     -0.61     0.61     2 
0340323251   40.21881   -106.28926     0.31      0.23     0.38     1 
0340323252   40.21921   -106.25260     0.50     -0.03     0.50     2 
0340323253   40.21960   -106.21594     0.38      0.17     0.42     1 
0340323255   40.22035   -106.14261     0.22      0.61     0.65     2 
0340323260   40.22201   -105.95929     0.14      0.34     0.37     1 
0340323261   40.22231   -105.92263     0.02      0.12     0.12     1 
0340323262   40.22260   -105.88596    -0.06     -0.00     0.06     1 
0340323263   40.22287   -105.84930    -0.33      0.07     0.33     1 
0340323264   40.22313   -105.81263     0.11     -0.39     0.41     1 
0340323267   40.22385   -105.70263     0.04      0.32     0.32     1 
0340323270   40.22447   -105.59262    -0.26     -0.10     0.28     1 
0340323271   40.22465   -105.55595    -0.17     -0.08     0.19     1 
0340323272   40.22482   -105.51928     0.18     -0.12     0.22     1 
0340323273   40.22498   -105.48261     0.19     -0.17     0.25     1 
0340323274   40.22513   -105.44594     0.18     -0.11     0.21     1 
0340323275   40.22526   -105.40927     0.12      0.02     0.12     1 
0340323276   40.22539   -105.37260    -0.17      0.24     0.29     1 
0340323277   40.22550   -105.33593     0.13      0.23     0.27     1 
0340323278   40.22560   -105.29925     0.42      0.30     0.51     2 
0340323283   40.22593   -105.11589    -0.04     -0.04     0.05     1 
0340323287   40.22598   -104.96921    -0.30     -0.09     0.32     1 
0340323311   40.18652   -106.83838     0.21     -0.53     0.57     2 
0340323312   40.18710   -106.80174     0.03     -0.64     0.64     2 
0340323318   40.19031   -106.58193     0.07     -0.64     0.64     2 
0340323326   40.19395   -106.28879     0.21      0.29     0.36     1 
0340323327   40.19435   -106.25214     0.43      0.03     0.43     1 
0340323328   40.19474   -106.21549     0.44      0.17     0.48     1 
0340323333   40.19652   -106.03225     0.63      0.06     0.63     2 
0340323334   40.19684   -105.99560    -0.03      0.58     0.58     2 
0340323335   40.19715   -105.95894     0.25      0.34     0.42     1 
0340323336   40.19745   -105.92229     0.10      0.28     0.30     1 
0340323337   40.19773   -105.88564    -0.50     -0.13     0.52     2 
0340323338   40.19801   -105.84899    -0.60      0.19     0.63     2 
0340323345   40.19960   -105.59240    -0.20     -0.23     0.31     1 
0340323346   40.19979   -105.55575    -0.13     -0.20     0.24     1 
0340323347   40.19996   -105.51909     0.09     -0.13     0.16     1 
0340323348   40.20011   -105.48243     0.03     -0.08     0.09     1 
0340323349   40.20026   -105.44578     0.11     -0.03     0.11     1 
0340323350   40.20040   -105.40912     0.03      0.12     0.13     1 
0340323351   40.20052   -105.37246     0.04      0.13     0.14     1 
0340323352   40.20063   -105.33580     0.20      0.07     0.21     1 
0340323353   40.20073   -105.29914     0.26      0.05     0.27     1 
